number,value,datetime_start,datetime_complete,duration,params_A,params_C,params_f,params_lr,params_min_gradient_magnitude,params_optimal_weight,params_phase_shift_loss_weight,params_phi,params_shift_boundary,params_threshold,params_transition_slope,state
18,0.17108655147857232,2023-08-24 13:45:05.288310,2023-08-24 13:59:15.800726,0 days 00:14:10.512416,0.10169694415178744,1.847221933529518,0.7889593975417282,0.0005782144859465193,0.17482460873805866,0.7166133351937246,0.38627760907826963,1.7921456537657234,0.26695995691772445,0.24000000000000002,0.16221071961689318,COMPLETE
19,0.16247927659008765,2023-08-24 13:59:15.820964,2023-08-24 14:10:14.190657,0 days 00:10:58.369693,0.20209947842292175,1.6520055478841649,0.7152991056987353,0.00010321501047665072,0.17807352587611558,0.7007073233223652,0.35029237016968856,2.1322956557884436,0.2551937147834711,0.24000000000000002,0.16016434815299058,COMPLETE
20,0.16305053475954168,2023-08-24 14:10:14.210671,2023-08-24 14:19:31.457563,0 days 00:09:17.246892,0.23226479679856166,1.8568027757967869,0.6508302926524425,0.00020632788760516574,0.17712177805940474,0.7242187077843674,0.3503348158210366,2.1889657497644004,0.2568873944224446,0.24000000000000002,0.16485249081996003,COMPLETE
21,0.17066513229041236,2023-08-24 14:19:31.485661,2023-08-24 14:29:59.676246,0 days 00:10:28.190585,0.2200495798378197,1.8382769568721349,0.6632959951184361,0.0001916772518309546,0.17756303258759723,0.7244541255369582,0.3445013694154045,2.1505368591821026,0.2577660035278062,0.24000000000000002,0.16430821130468787,COMPLETE
22,0.16956251596991279,2023-08-24 14:29:59.715125,2023-08-24 14:45:10.315402,0 days 00:15:10.600277,0.2506912279193381,1.6995513686575299,0.7018193119031124,0.00032104511760387304,0.1750970035689175,0.7122812723255284,0.3539796513845403,2.192835766798867,0.25572497658308785,0.24000000000000002,0.16270271305732137,COMPLETE
23,0.15967696537715748,2023-08-24 14:45:10.335874,2023-08-24 14:56:38.585876,0 days 00:11:28.250002,0.1696729073829974,1.9739324260518827,0.6557692765527504,0.0001958678180983053,0.17796393475411562,0.7102527540375495,0.3611619517440213,2.2090708823605767,0.2643784327398364,0.24000000000000002,0.16704152341101308,COMPLETE
24,0.15995443955254451,2023-08-24 14:56:38.605629,2023-08-24 15:08:01.456443,0 days 00:11:22.850814,0.15692205613417878,1.9162811594556837,0.6856752832643515,0.00018931182349207125,0.17796953877205626,0.7007162526452452,0.3674831735074762,2.0286425715875365,0.26403837282059683,0.24000000000000002,0.16718506781819176,COMPLETE
25,0.1646605165971743,2023-08-24 15:08:01.483822,2023-08-24 15:22:31.385931,0 days 00:14:29.902109,0.156061442726652,1.9697754879506992,0.6844498202108643,0.0001815602992854907,0.1757263242047009,0.7101558612417951,0.36687058653390775,1.8739605837817062,0.2644229967302132,0.23,0.16693687722667525,COMPLETE
26,0.16318819088787895,2023-08-24 15:22:31.406702,2023-08-24 15:30:22.639712,0 days 00:07:51.233010,0.10408032213310334,1.927460888586906,0.6807131566850189,0.00031632725888583154,0.1784151111371867,0.7077953138945134,0.36311102242857446,2.0457717753136415,0.26967450776783203,0.24000000000000002,0.16762337076978426,COMPLETE
27,0.1606010805488286,2023-08-24 15:30:22.661187,2023-08-24 15:41:57.297692,0 days 00:11:34.636505,0.34721666411801466,1.9133783010420744,0.6518629024808027,0.00017222523150196985,0.17308579939026192,0.7184826482187512,0.35918941600389576,2.2618304551276123,0.2652850402146457,0.24000000000000002,0.16536323732678096,COMPLETE
28,0.16445911814232328,2023-08-24 15:41:57.318435,2023-08-24 15:50:43.891464,0 days 00:08:46.573029,0.3486211113978782,1.9782977728813185,0.6658192616802511,0.00018986365135705772,0.1729113622575861,0.719611808815684,0.35919625633870805,2.2869271443241495,0.2641441393516075,0.23,0.16825982528946834,COMPLETE
29,0.1613788016019917,2023-08-24 15:50:43.913794,2023-08-24 16:02:35.991333,0 days 00:11:52.077539,0.3855143474565654,1.9021117613294483,0.6553553604625443,0.0003220271305908645,0.16932943420772598,0.7094218973935642,0.3639461109894117,2.4913000605444786,0.2715807544495254,0.23,0.16614936640876793,COMPLETE
30,0.8832588160925723,2023-08-24 16:02:36.012977,2023-08-24 16:06:42.680646,0 days 00:04:06.667669,0.2867210023183282,1.8893677486159617,0.671559879649287,0.0005736734327986598,0.17478981133001928,0.7172242188948343,0.3589273310192389,2.2411936867060804,0.2659941952332573,0.24000000000000002,0.17215591392944365,PRUNED
31,0.8750579790443394,2023-08-24 16:06:42.694160,2023-08-24 16:10:23.154421,0 days 00:03:40.460261,0.3844355140466942,1.8960205415959943,0.6561119897140296,0.0003000668226507212,0.16869916301037935,0.7094390694483312,0.36467264776156305,2.460859406903682,0.2706885870932058,0.23,0.16578456825923898,PRUNED
32,0.8770007442498038,2023-08-24 16:10:23.166724,2023-08-24 16:13:09.398584,0 days 00:02:46.231860,0.4560612733929418,1.792643505260096,0.6531384407834899,0.00034895514703812844,0.17232666092454682,0.7092890387520747,0.3573877394354349,2.6272721253586626,0.27193004045915287,0.23,0.16957158046569795,PRUNED
33,0.16409863517258716,2023-08-24 16:13:09.413976,2023-08-24 16:21:27.711950,0 days 00:08:18.297974,0.3499025532898724,1.914562484401875,0.6964563851572324,0.00025436209502380366,0.1741068059734568,0.7300022775829661,0.368674562101158,2.4121413517047983,0.26517088579295056,0.24000000000000002,0.1667286060158234,COMPLETE
34,0.16550148472741177,2023-08-24 16:21:27.732879,2023-08-24 16:32:26.051657,0 days 00:10:58.318778,0.2676452715652363,1.8299044532056559,0.6741344270219319,0.00037141092043740465,0.16978609625424448,0.7188534495444602,0.34123540429011595,2.5973628047636375,0.26803546158388664,0.24000000000000002,0.16878751303533146,COMPLETE
