number,value,datetime_start,datetime_complete,duration,params_A,params_C,params_f,params_lr,params_min_gradient_magnitude,params_optimal_weight,params_phase_shift_loss_weight,params_phi,params_shift_boundary,params_threshold,params_transition_slope,state
10,-0.24600038707500715,2023-08-26 22:04:57.922855,2023-08-26 22:15:15.469721,0 days 00:10:17.546866,0.48069680012190397,1.9054543004968572,0.779269075389144,0.00010234700755390028,0.1792172175994023,0.702379827700069,0.306004566348837,1.4570614940389053,0.299880059076935,0.24000000000000002,0.1601582542641455,COMPLETE
11,0.5925016567277112,2023-08-26 22:15:15.498317,2023-08-26 22:17:53.131565,0 days 00:02:37.633248,0.10856856731776082,1.941824999613238,0.7808181982787611,0.00011010713928106016,0.17969018978004356,0.7019365760512448,0.30421357328078164,1.5096398261203117,0.29989528036711405,0.24000000000000002,0.1600854132824268,PRUNED
12,-0.2411075713664983,2023-08-26 22:17:53.144512,2023-08-26 22:26:25.044987,0 days 00:08:31.900475,0.5106856709390927,1.9742776110440903,0.7806945463569733,0.00011513604409695699,0.17674994876147285,0.7021066791960369,0.3034103706752151,1.4400756639285086,0.25127505165845315,0.24000000000000002,0.16023136977989494,COMPLETE
13,-0.23982568071870836,2023-08-26 22:26:25.070396,2023-08-26 22:34:21.292326,0 days 00:07:56.221930,0.6072476046438804,1.8040824955211012,0.8845691732366446,0.0001157743858184476,0.17650764660060655,0.7343271263328217,0.317273903425789,1.7101173791369515,0.29855507890898714,0.24000000000000002,0.16846239162793597,COMPLETE
14,0.613824267770834,2023-08-26 22:34:21.318130,2023-08-26 22:37:57.578383,0 days 00:03:36.260253,0.46917328350754667,1.7536013749166832,0.756691501950898,0.0006616073752253424,0.17349752138186997,0.7435728928972885,0.3170947522262485,1.701724196695551,0.29212891429943955,0.23,0.16242394625237822,PRUNED
15,-0.23875617335647625,2023-08-26 22:37:57.600963,2023-08-26 22:49:19.738534,0 days 00:11:22.137571,0.42433225365075855,1.8003619330922151,0.8109456980176654,0.00021921360279766986,0.17785195214370292,0.7188253911669937,0.35717213522992325,2.0814834102615576,0.2933203150907147,0.24000000000000002,0.1601820053095523,COMPLETE
16,0.6006182275570122,2023-08-26 22:49:19.763716,2023-08-26 22:52:39.308015,0 days 00:03:19.544299,0.6051870213332549,1.8782529636546523,0.8992925102676956,0.00023916097844427317,0.17395401544716196,0.712044607660123,0.3154542945963066,1.4311699052812845,0.2994659859639008,0.24000000000000002,0.16734621067335068,PRUNED
17,0.5975270052766724,2023-08-26 22:52:39.323789,2023-08-26 22:56:52.856945,0 days 00:04:13.533156,0.38338338692140694,1.6831808483243191,0.8454808692995434,0.0004395474368785278,0.1775847870775253,0.700631296036553,0.3012890685215247,1.6723326823055171,0.2810414260896411,0.23,0.16350528513780815,PRUNED
18,0.5958543002225791,2023-08-26 22:56:52.884465,2023-08-26 23:00:30.042159,0 days 00:03:37.157694,0.6987177294428708,1.895210028748394,0.7293079014096286,0.00017916689083271806,0.1705339026889051,0.7176204598965852,0.3549140278091166,1.9307693875555634,0.2879140139253817,0.24000000000000002,0.17041592138790426,PRUNED
19,0.6009149328586022,2023-08-26 23:00:30.060113,2023-08-26 23:04:07.344401,0 days 00:03:37.284288,0.5414582556669125,1.0716170343442306,0.82540718393233,0.0006081210217376086,0.17277264286341243,0.7282033205504974,0.3986872104620538,2.1266412002925916,0.29472262279169953,0.23,0.1627661828857662,PRUNED
20,-0.2472257326560119,2023-08-26 23:04:07.358581,2023-08-26 23:15:16.752165,0 days 00:11:09.393584,0.6468169534873272,1.9799417387007896,0.7886658913145285,0.00028552906376744637,0.1755236641338552,0.7456770537686579,0.32594908605155704,1.5772645603313022,0.2905019755586412,0.24000000000000002,0.16553251424356405,COMPLETE
21,0.6034105293879843,2023-08-26 23:15:16.777377,2023-08-26 23:20:36.587544,0 days 00:05:19.810167,0.6393018280562618,1.9694060562082534,0.7855395989831211,0.00028177109630858843,0.17549642331115242,0.7520469547217429,0.32392825776527234,1.598094306606462,0.29107967798643936,0.24000000000000002,0.16184897172062537,PRUNED
22,0.5946103306546523,2023-08-26 23:20:36.606315,2023-08-26 23:24:30.286229,0 days 00:03:53.679914,0.5472743918764987,1.8621510209933017,0.7977528417718918,0.00016102686995289156,0.1782111418446558,0.7099128420979505,0.3121152907105771,1.7829336807271723,0.2966672667903815,0.24000000000000002,0.1649422499394041,PRUNED
23,-0.2501203535443095,2023-08-26 23:24:30.301445,2023-08-26 23:30:56.150483,0 days 00:06:25.849038,0.7712371829946424,1.8788843529670836,0.8595557806532765,0.00019526824744921088,0.17570285134691763,0.7994538702362635,0.32294103006461194,1.5867158073398278,0.2897582735974547,0.24000000000000002,0.1610988603271369,COMPLETE
24,0.6169171348498885,2023-08-26 23:30:56.172983,2023-08-26 23:35:11.544149,0 days 00:04:15.371166,0.7797431423329743,1.8166101796162026,0.913093780410451,0.00026741660748471057,0.17561039444710425,0.7994753681694128,0.3255900160041309,1.5998807452970745,0.28507009336703587,0.24000000000000002,0.1661646597989246,PRUNED
25,0.621919147670269,2023-08-26 23:35:11.558223,2023-08-26 23:37:55.474054,0 days 00:02:43.915831,0.7832201620089763,1.9752056447067112,0.8648909491593352,0.00039598558282915143,0.17367789665486735,0.7452387133973224,0.3327074595935706,1.816227181002592,0.27947721861171093,0.24000000000000002,0.16161584891370906,PRUNED
26,0.5817524009164731,2023-08-26 23:37:55.489482,2023-08-26 23:40:11.491402,0 days 00:02:16.001920,0.6505205981344334,1.7228538550079617,0.9140552194954021,0.00021242702053740243,0.17646729345547607,0.7753571341898216,0.32141188906242535,1.6051765539480276,0.2892428772551438,0.23,0.16377525478069607,PRUNED
27,0.6069267834447751,2023-08-26 23:40:11.506452,2023-08-26 23:42:42.175425,0 days 00:02:30.668973,0.758907778969964,1.8590244964762064,0.8655384756307316,0.0002920749844917213,0.1725020129016339,0.7394097939889309,0.34836728473103007,2.0114701907523775,0.2860297253239058,0.24000000000000002,0.1615324285954554,PRUNED
28,-0.24798451266681576,2023-08-26 23:42:42.189319,2023-08-26 23:51:11.784207,0 days 00:08:29.594888,0.8287359562992791,1.7786481020749645,0.8355388039509897,0.00017003030048328327,0.1746877637795535,0.7512193792108017,0.3299984796990665,1.8435916030589907,0.2907072654842923,0.24000000000000002,0.16375714850016804,COMPLETE
29,0.5947243886388791,2023-08-26 23:51:11.805266,2023-08-26 23:53:56.952085,0 days 00:02:45.146819,0.8925823398085854,1.7684972662909273,0.8318800813429006,0.00042894743977058626,0.1697209657467003,0.7527481987170654,0.333986785535979,1.8052422678598983,0.27825493576469734,0.24000000000000002,0.16367973801532099,PRUNED
30,0.6096266677520078,2023-08-26 23:53:56.966294,2023-08-26 23:56:27.231883,0 days 00:02:30.265589,0.8538055172021715,1.9256068149444423,0.8335003199838787,0.00019379236876724293,0.174631578782839,0.7622039160025408,0.3122755045164949,1.5451091628791487,0.2841000278815769,0.23,0.16415937983203896,PRUNED
31,-0.24128730077330496,2023-08-26 23:56:27.250165,2023-08-27 00:04:12.015070,0 days 00:07:44.764905,0.8007987118210136,1.8557980638465548,0.8487322277867462,0.00016897624505477377,0.1741236330250943,0.7707708954272592,0.3229850364608297,1.6957955076116156,0.2906263870985012,0.24000000000000002,0.16138250768951265,COMPLETE
32,0.609419083092243,2023-08-27 00:04:12.034168,2023-08-27 00:06:57.537024,0 days 00:02:45.502856,0.7147195688622723,1.8069603659974027,0.8722145645852138,0.00025840715586021996,0.17646251049482845,0.7564241989770327,0.3311958366160671,1.8214378473922186,0.29489801300453805,0.24000000000000002,0.16500447905052243,PRUNED
33,0.6014431157879009,2023-08-27 00:06:57.551454,2023-08-27 00:09:43.238782,0 days 00:02:45.687328,0.6861373147034885,1.9176194900500807,0.8515238835436174,0.00017156560142648553,0.17179483050837963,0.7471071624710199,0.328909450259419,1.9712982983931844,0.29561674189693765,0.24000000000000002,0.16236541701504129,PRUNED
34,-0.25087861790126464,2023-08-27 00:09:43.252757,2023-08-27 00:17:31.580578,0 days 00:07:48.327821,0.8346724421145041,1.7169421788684192,0.8508034828374391,0.00031000830239018555,0.17313989718543782,0.7890514825711015,0.31953308177350914,1.879403146288826,0.2899244094944378,0.24000000000000002,0.1631922532874771,COMPLETE
35,0.5919357215997519,2023-08-27 00:17:31.601391,2023-08-27 00:20:03.137156,0 days 00:02:31.535765,0.8250678427567293,1.7021914721631572,0.8388782154495239,0.0003140552610281658,0.1728728493311179,0.7999132405675895,0.32042235120743956,1.533380856023176,0.28632815644170073,0.23,0.16528292098720596,PRUNED
36,0.6118322825355894,2023-08-27 00:20:03.152047,2023-08-27 00:22:19.902714,0 days 00:02:16.750667,0.8928632624400944,1.6654588180750545,0.8156382332472187,0.0002423214383544207,0.17494808656592895,0.7906254899557601,0.3100309780509622,1.86139122792969,0.29002188957971986,0.25,0.16351978136385528,PRUNED
37,0.5836788507024194,2023-08-27 00:22:19.915993,2023-08-27 00:25:04.893426,0 days 00:02:44.977433,0.7451146855259146,1.625573886509775,0.8827555061760182,0.00034921363675154696,0.17125225632000213,0.7830286305366652,0.33766478562712093,1.7580188327906514,0.2753411207186197,0.24000000000000002,0.1667786291238179,PRUNED
38,0.5908701678465127,2023-08-27 00:25:04.909760,2023-08-27 00:27:21.149319,0 days 00:02:16.239559,0.7993987476480158,1.746769863710498,0.8578458197621089,0.00021812327378713462,0.1751592764893451,0.7667860190314808,0.3256372415428078,2.2199061115356042,0.2838671186567926,0.25,0.16448423873952278,PRUNED
39,0.5804585884948066,2023-08-27 00:27:21.164836,2023-08-27 00:29:38.244893,0 days 00:02:17.080057,0.8376801709021662,1.8353536188992845,0.8428735552155895,0.0003685119658618142,0.17314410342034042,0.7584779884499945,0.3199613061188931,2.0295395766216906,0.29224233761667706,0.24000000000000002,0.1684018341628434,PRUNED
40,0.6096552140109098,2023-08-27 00:29:38.258996,2023-08-27 00:33:51.433685,0 days 00:04:13.174689,0.8512173303181979,1.7598412863966968,0.8097214433513035,0.0002883528195066851,0.16930003309917893,0.7883065522169614,0.3334153535348852,1.9052477373443892,0.28959335334608205,0.25,0.16112328280471722,PRUNED
41,0.5827237964625571,2023-08-27 00:33:51.448416,2023-08-27 00:35:51.824823,0 days 00:02:00.376407,0.7340829978369069,1.8871126529038642,0.8966517359483385,0.0001494451776614014,0.17416593816819204,0.7657228246952941,0.3289229625481132,1.8850196417311023,0.2936237141096267,0.24000000000000002,0.16287836221905042,PRUNED
42,0.5892298103185596,2023-08-27 00:35:51.840589,2023-08-27 00:39:05.761750,0 days 00:03:13.921161,0.7521212271516551,1.9220493792656332,0.8657553362049643,0.00020727689569331048,0.17226602547246078,0.7755233270576297,0.3385166399653122,2.0150607214749625,0.2869650951213483,0.24000000000000002,0.1630015799243719,PRUNED
43,0.6162088235757154,2023-08-27 00:39:05.777321,2023-08-27 00:42:50.229992,0 days 00:03:44.452671,0.8172354690262719,1.8410300189796933,0.8766783200115008,0.00014605495469966642,0.17537186468027513,0.7558158982889889,0.3246538258914178,1.6610249952775256,0.2959109834991887,0.24000000000000002,0.16098411377976302,PRUNED
44,0.626738537506313,2023-08-27 00:42:50.244847,2023-08-27 00:45:22.333655,0 days 00:02:32.088808,0.6698437778111569,1.9397669417409649,0.828585860596168,0.00032331679701000783,0.17337499408652876,0.7400684693238794,0.3075595848138408,1.7524450794416162,0.29729730178490094,0.24000000000000002,0.16200363250874691,PRUNED
45,0.602868450058114,2023-08-27 00:45:22.347373,2023-08-27 00:47:37.512022,0 days 00:02:15.164649,0.7130262316871264,1.8064843460125442,0.8570311530254818,0.00024445685871227283,0.17100380553732608,0.7492985669173964,0.31469532449762183,2.1709503046502436,0.288805057123036,0.24000000000000002,0.16433292169377678,PRUNED
46,-0.24911222048432902,2023-08-27 00:47:37.526227,2023-08-27 00:53:37.456210,0 days 00:05:59.929983,0.7657949874618385,1.8938895146363686,0.9239013127953472,0.00013579113516723509,0.172270048598051,0.7280909093382921,0.31797612869704367,1.9479297441664598,0.29236564483354993,0.24000000000000002,0.1606834145208353,COMPLETE
47,-0.24173497283446121,2023-08-27 00:53:37.475546,2023-08-27 01:00:38.340104,0 days 00:07:00.864558,0.8754000297893194,1.8900647971569844,0.9143352775626858,0.00014164829541146587,0.17186595100264396,0.7316168438676819,0.30822638311467454,1.6347498849776136,0.2920963524534974,0.24000000000000002,0.16067693450199846,COMPLETE
48,0.592355540057846,2023-08-27 01:00:38.362522,2023-08-27 01:03:52.823411,0 days 00:03:14.460889,0.8160899748992382,1.7778622646736064,0.9270491800716256,0.00019951967464407067,0.17594952045600037,0.7236491083922595,0.3172552709232488,1.5149905650726718,0.2861838045558759,0.24000000000000002,0.16263007881754768,PRUNED
49,-0.2640007003723924,2023-08-27 01:03:52.838125,2023-08-27 01:12:21.243609,0 days 00:08:28.405484,0.755233962466836,1.9750519737657153,0.8909283789771119,0.00011557783362786754,0.1744930670027301,0.7945147421861577,0.3120332442034635,1.8706799645286747,0.29387071901388406,0.25,0.16574747542451654,COMPLETE
