number,value,datetime_start,datetime_complete,duration,params_A,params_C,params_f,params_lr,params_min_gradient_magnitude,params_optimal_weight,params_phase_shift_loss_weight,params_phi,params_shift_boundary,params_threshold,params_transition_slope,state
87,1.0498971922177796,2023-08-31 16:54:46.248519,2023-08-31 17:00:32.455910,0 days 00:05:46.207391,0.3696857579394745,1.2258177606825285,0.7871386313963802,0.009776077116873113,0.17560469509664697,0.8410052692533031,0.43649695490324514,2.5933592437066233,0.25787316777823477,0.1,0.10810631446783407,PRUNED
88,1.1266217527660072,2023-08-31 17:00:32.478347,2023-08-31 17:03:51.740177,0 days 00:03:19.261830,0.22616804959075776,1.1148356170970368,0.7966356803546287,0.00952530462230837,0.19583167603035423,0.8332574162348063,0.45726376545766173,2.6895527406780144,0.2803086095730539,0.11,0.10483694780288144,PRUNED
89,1.154436431878002,2023-08-31 17:03:51.750557,2023-08-31 17:07:11.287427,0 days 00:03:19.536870,0.245438121092018,1.1575577548134306,0.7693602398280377,0.008187564285248587,0.1717114032929357,0.8467258603502517,0.4893416116291915,2.872351710951725,0.2881946886527028,0.1,0.10010341978400474,PRUNED
90,1.1041010261004698,2023-08-31 17:07:11.302139,2023-08-31 17:11:21.556134,0 days 00:04:10.253995,0.3882492448707602,1.0700196867196965,0.7568497003276475,0.009155718863299247,0.17887290872884193,0.8422654827811403,0.4998287769587852,2.5294582332626567,0.2707352493286619,0.11,0.1097728449695138,PRUNED
91,1.13168861997043,2023-08-31 17:11:21.574101,2023-08-31 17:14:40.309046,0 days 00:03:18.734945,0.17674706383868788,1.021547008192767,0.7640943534337692,0.00986497162175464,0.1915529693072738,0.8468963023723611,0.4675157773468832,2.9612272417489462,0.29943681846541925,0.1,0.1021512546353986,PRUNED
92,1.1334208465637046,2023-08-31 17:14:40.327902,2023-08-31 17:17:59.488213,0 days 00:03:19.160311,0.19939215987420117,1.194729022060227,0.756032464926231,0.009521719480112517,0.18415949248165944,0.8384295072372727,0.4740572055407481,3.0738412676239752,0.2914511453616652,0.1,0.1055678321647319,PRUNED
93,1.0456386542489342,2023-08-31 17:17:59.502352,2023-08-31 17:23:46.516064,0 days 00:05:47.013712,0.12172655313152173,1.1247367495481388,0.777701872281327,0.009949918254965844,0.19782880946431736,0.843368091654838,0.4783549721476847,2.7958333867541962,0.2841358584694532,0.11,0.10722338795912939,PRUNED
94,1.3284706274668376,2023-08-31 17:23:46.533288,2023-08-31 17:25:26.166192,0 days 00:01:39.632904,0.16631598161903238,1.0550639557130133,0.75136042368622,0.00869092611047344,0.18807828628580894,0.8473455657665566,0.4525439974001765,2.7201739554584217,0.26411738362320025,0.1,0.1022410110722843,PRUNED
95,1.0770892021081127,2023-08-31 17:25:26.180339,2023-08-31 17:30:23.257475,0 days 00:04:57.077136,0.2637645364666958,1.1553867952754846,0.7619480715934114,0.009295725857204248,0.19364627364453388,0.8357928638546488,0.49009295822433857,2.9260159971435056,0.2957052310120889,0.11,0.11490752073408439,PRUNED
96,1.1435447335243225,2023-08-31 17:30:23.274965,2023-08-31 17:33:41.800062,0 days 00:03:18.525097,0.22047740443016936,0.9725130810366042,0.7733701102619275,0.009794700363405285,0.1828206988987632,0.8401212475803628,0.4442178954428301,2.2013326257483548,0.2872000121173866,0.1,0.11028660524412935,PRUNED
97,1.0332225001027397,2023-08-31 17:33:41.816925,2023-08-31 17:40:07.620565,0 days 00:06:25.803640,0.15186297946010635,0.9141042670672272,0.7689729786551665,0.009024165090868844,0.1965394427085574,0.8496334583270883,0.46355494639674805,3.054475697144466,0.2764002018443384,0.1,0.11239339227567001,PRUNED
98,1.1471078239434154,2023-08-31 17:40:07.634992,2023-08-31 17:43:26.162917,0 days 00:03:18.527925,0.2961289178342308,1.0904319622686898,0.8060865819547092,0.009560143769053465,0.1884441184602164,0.8271794293802748,0.4353065311004517,3.139659623305924,0.25255593664302284,0.12000000000000001,0.10451054096357293,PRUNED
99,1.1880724559016262,2023-08-31 17:43:26.174953,2023-08-31 17:46:45.662032,0 days 00:03:19.487079,0.23872775200580623,1.0284244794763293,0.7878362548352854,0.009997424004429899,0.19995600684877554,0.832547301388462,0.49984313925287455,2.827648179989777,0.2914544505592925,0.11,0.10805209858702654,PRUNED
